순번,자치구,X좌표,Y좌표,주소
15185,동대문구,206576.932565216,552500.424152708,동대문구 장안동 477-1도
15186,동대문구,206572.748000319,552451.678253804,동대문구 장안동 329-3대
15187,동대문구,206580.156114529,552440.631216588,동대문구 장안동 329-3대
15188,동대문구,206569.195919032,552429.83986359,동대문구 장안동 329-3대
15189,동대문구,206504.745740248,552283.926923049,동대문구 장안동 476-8도
15190,동대문구,206497.073289796,552266.559676618,동대문구 장안동 331-12대
15191,동대문구,206625.536943345,552083.213156454,동대문구 장안동 336대
15192,동대문구,205181.392605871,551553.502400704,동대문구 장안동 952대
15193,동대문구,205214.8597135,551591.878806852,동대문구 장안동 12-46대
15194,동대문구,205272.64576912,551647.380044805,동대문구 장안동 444-10도
15195,동대문구,205415.754244277,551779.31836444,동대문구 장안동 4-114대
15196,동대문구,206052.161637827,551946.116271378,동대문구 장안동 373-7대
15197,동대문구,206090.486647788,552019.702797545,동대문구 장안동 372-10대
15198,동대문구,206061.412049698,552020.097449438,동대문구 장안동 383-10대
15199,동대문구,205547.719206514,551993.612634728,동대문구 답십리동 889대
15200,동대문구,202865.353311,552727.226181607,동대문구 용두동 237-10도
15201,동대문구,202769.441473913,552723.392013318,동대문구 용두동 
15202,동대문구,202686.207918345,552541.29440114,동대문구 용두동 118-104도
15203,동대문구,202710.470069551,552541.896946754,동대문구 용두동 118-20대
15204,동대문구,203942.884529428,553606.652010193,동대문구 청량리동 232-9대
15205,동대문구,206762.932185193,552837.538576631,동대문구 장안동 727-24천
15206,동대문구,206529.458264272,552588.069698244,동대문구 장안동 329-2 대
15207,동대문구,206523.242673468,552595.838276344,동대문구 장안동 329-2 대
15208,동대문구,206530.531975492,552602.443877326,동대문구 장안동 329-2 대
15209,동대문구,203090.090604461,553073.075750316,동대문구 용두동 687-73 도
15210,동대문구,203220.929252677,553121.521564027,동대문구 용두동 51-3대
15211,동대문구,203227.22912124,553115.433042115,동대문구 용두동 51-3대
15212,동대문구,206536.583925835,552729.670862162,동대문구 장안동 476-6도
15213,동대문구,206529.330866062,552735.266119457,동대문구 장안동 476-5도
15214,동대문구,203220.436971102,553106.043368606,동대문구 용두동 47-2도
15215,동대문구,202693.456414081,552319.658441714,동대문구 용두동 237-14도
15216,동대문구,206289.284699895,552511.44097239,동대문구 장안동 469-16도
15217,동대문구,206308.921653724,552538.68399956,동대문구 장안동 310-1대
15218,동대문구,206432.879306344,552540.041176688,동대문구 장안동 325공
15219,동대문구,206431.666301507,552515.662745872,동대문구 장안동 325공
15220,동대문구,206239.258448894,552557.835029812,동대문구 장안동 475-4도
15221,동대문구,206289.343051146,552465.208183784,동대문구 장안동 469-16도
15222,동대문구,206248.134274696,552389.207102267,동대문구 장안동 306-12대
15223,동대문구,206274.11893934,552377.579173193,동대문구 장안동 469-4도
15224,동대문구,206438.983062827,552138.651549792,동대문구 장안동 477-2도
15225,동대문구,202668.82931334,553149.154377624,동대문구 용두동 138-27대
15226,동대문구,206184.596073809,552260.237034162,동대문구 장안동 307-6대
15227,동대문구,206208.728089783,552249.382229457,동대문구 장안동 469-5도
15228,동대문구,206147.739862217,552129.327967446,동대문구 장안동 469-13도
15229,동대문구,204843.139077621,552086.887107249,동대문구 답십리동 536도
15230,동대문구,202075.195703763,552554.99502336,동대문구 신설동 101-5대
15231,동대문구,205258.362197934,552581.667124894,동대문구 답십리동 10-9도
15232,동대문구,205241.929338447,552503.653682832,동대문구 답십리동 58-99도
15233,동대문구,206049.965231188,552552.748352346,동대문구 장안동 123-11 대
15234,동대문구,205024.861757672,552055.521491699,동대문구 답십리동 36-22대
15235,동대문구,206156.233978222,552541.608030406,동대문구 장안동 291-1대
15236,동대문구,205587.814971487,552061.923221457,동대문구 답십리동 808 대
15237,동대문구,205622.052435312,552162.067736178,동대문구 답십리동 808 대
15238,동대문구,205665.697874605,552192.265453334,동대문구 장안동 2-24학
15239,동대문구,205647.761847945,552206.408238951,동대문구 답십리동 2-24학
15240,동대문구,205702.249368669,552251.318761826,동대문구 장안동 3-125대
15241,동대문구,205718.012175385,551943.351914451,동대문구 장안동 165-33종
15242,동대문구,205847.112017714,551896.418414327,동대문구 장안동 471-2도
15243,동대문구,205932.105186005,551778.378982082,동대문구 장안동 478-8도
15244,동대문구,205963.053552286,551841.301331566,동대문구 장안동 381-2대
15245,동대문구,205768.047816024,552365.670473298,동대문구 장안동 162-18 도
15246,동대문구,205807.404470959,552501.033140822,동대문구 답십리동 989-1대
15247,동대문구,205829.262250939,552495.010225634,동대문구 장안동 1-143대
15248,동대문구,203915.492084839,553716.455664148,동대문구 청량리동 440-12대
15249,동대문구,203927.018482097,553734.633234032,동대문구 청량리동 212 대
15250,동대문구,203889.944128394,553731.697466858,동대문구 청량리동 428-1대
15251,동대문구,205188.224638005,552819.953960499,동대문구 답십리동 30-1도
15252,동대문구,203905.291713625,553748.318614985,동대문구 청량리동 426-4대
15253,동대문구,203833.455770417,554071.505639716,동대문구 청량리동 819도
15254,동대문구,203812.144049007,554070.004205144,동대문구 청량리동 819도
15255,동대문구,205307.304306125,552883.910020593,동대문구 답십리동 45-41 학
15256,동대문구,205213.720039148,552864.260232755,동대문구 답십리동 38-25대
15257,동대문구,205480.337943443,552958.647689318,동대문구 전농동 산32-20임
15258,동대문구,205317.546035019,552895.452068012,동대문구 전농동 45-41 학
15259,동대문구,205425.996740992,552783.154498772,동대문구 답십리동 10대
15260,동대문구,204242.873972495,554181.477865676,동대문구 청량리동 60대
15261,동대문구,203807.16863417,554193.434900538,동대문구 청량리동 205-751도
15262,동대문구,204077.031005781,554014.157263931,동대문구 청량리동 832대
15263,동대문구,203864.296421816,553910.199014476,동대문구 청량리동 61-645도
15264,동대문구,204923.592234352,551828.26579766,동대문구 답십리동 268-1대
15265,동대문구,204603.356009659,553960.936384617,동대문구 전농동 1-1 종
15266,동대문구,204389.763023783,553813.039562287,동대문구 청량리동 61-358대
15267,동대문구,202755.634248318,553529.62484715,동대문구 용두동 158-6대
15268,동대문구,202689.935789581,553527.032438653,동대문구 제기동 193-2도
15269,동대문구,202778.164548758,553684.423318976,동대문구 제기동 67-241 대
15270,동대문구,202202.327819771,553331.833052457,동대문구 용두동 136-1대
15271,동대문구,203388.653799513,553709.979291674,동대문구 제기동 852-1 도
15272,동대문구,203902.317276876,553581.824278319,동대문구 청량리동 220 종
15273,동대문구,203899.381162829,553520.838074145,동대문구 청량리동 821도
15274,동대문구,203846.323608115,553529.585392446,동대문구 청량리동 774대
15275,동대문구,203905.264590525,553496.366001963,동대문구 청량리동 821도
15276,동대문구,203925.790225897,553503.005593619,동대문구 청량리동 738대
15277,동대문구,203956.946964288,553504.542410128,동대문구 청량리동 819도
15278,동대문구,203978.431555625,553469.836388329,동대문구 청량리동 235-10대
15279,동대문구,202750.43255268,553857.829360992,동대문구 제기동 147-47 도
15280,동대문구,203692.985898887,553722.668821112,동대문구 제기동 286-23대
15281,동대문구,203589.15736433,553718.600403665,동대문구 제기동 851도
15282,동대문구,203576.173407976,553710.10559815,동대문구 제기동 854-1구
15283,동대문구,203574.563803887,553727.224647789,동대문구 제기동 854-1구
15284,동대문구,202273.335900098,552749.999478118,동대문구 신설동 91-284대
15285,동대문구,202163.051879615,552841.867038189,동대문구 신설동 36대
15286,동대문구,202151.216987041,552822.333459636,동대문구 신설동 30-1대
15287,동대문구,202073.050646223,552603.573550944,동대문구 신설동 101-8대
15288,동대문구,204634.560159461,554669.624186352,동대문구 회기동 1-5 학
15289,동대문구,204619.839073642,554688.729101793,동대문구 회기동 16-59도
15290,동대문구,204606.530736704,554676.992268147,동대문구 회기동 1-5 학
15291,동대문구,203779.127718389,554142.756486705,동대문구 청량리동 산1-145임
15292,동대문구,203853.100891477,553274.187806019,동대문구 전농동 620-66도
15293,동대문구,203868.249124522,553294.969155733,동대문구 전농동 620-23대
15294,동대문구,204640.939251689,554791.716318399,동대문구 회기동 16-9도
15295,동대문구,204888.952024368,553476.689140354,동대문구 전농동 304학
15296,동대문구,205618.799987302,553170.689453421,동대문구 전농동 산32-20임
15297,동대문구,204231.096991361,553660.183423094,동대문구 청량리동 819도
15298,동대문구,205012.464561412,554647.714201481,동대문구 회기동 371-14도
15299,동대문구,203182.992852768,554095.980365545,동대문구 제기동 136-207 도
15300,동대문구,206027.264415058,553515.918436226,동대문구 전농동 57대
15301,동대문구,205897.582331407,552702.737809027,동대문구 답십리동 114-20대
15302,동대문구,206203.049029778,553174.796603758,동대문구 장안동 475-1도
15303,동대문구,203015.328731914,553191.317337354,동대문구 용두동 271-49천
15304,동대문구,204742.398018001,554322.922263061,동대문구 회기동 53-2대
15305,동대문구,206721.749025599,553383.386506968,동대문구 장안동 727-640천
15306,동대문구,204842.675018395,553774.936052778,동대문구 전농동 363대
15307,동대문구,203014.464644439,553165.890938594,동대문구 용두동 271-49천
15308,동대문구,203422.717223018,553766.11541908,동대문구 제기동 678학
15309,동대문구,203323.132256746,554214.677808107,동대문구 제기동 122-388 천
15310,동대문구,202899.141610716,553190.725875284,동대문구 용두동 271-41학
15311,동대문구,203308.619943104,553705.148807682,동대문구 제기동 852-1 도
15312,동대문구,203296.020775473,553714.479010705,동대문구 제기동 852-2 도
15313,동대문구,203278.175839904,553703.035237385,동대문구 제기동 852-1도
15314,동대문구,203155.906891985,553698.284184624,동대문구 제기동 1159대
15315,동대문구,203195.982739345,553699.898131416,동대문구 제기동 892-167도
15316,동대문구,203365.20340873,554196.469534215,동대문구 제기동 122-634대
15317,동대문구,203378.764401762,554213.834391579,동대문구 제기동 122-15대
15318,동대문구,203402.194538999,554222.78578443,동대문구 제기동 120-193도
15319,동대문구,203412.245162924,554216.679193269,동대문구 제기동 120-444대
15320,동대문구,203180.596720432,553715.766933867,동대문구 제기동 1205도
15321,동대문구,203196.995778385,553798.281885555,동대문구 제기동 856도
15322,동대문구,203223.649347187,553915.069220051,동대문구 제기동 122-388 천
15323,동대문구,202756.358862385,553142.738986233,동대문구 용두동 1158-68도
15324,동대문구,203391.852475831,553959.888483847,동대문구 제기동 120-458 도
15325,동대문구,202705.153383859,553163.102493988,동대문구 용두동 138-42대
15326,동대문구,202689.325288388,553151.119257874,동대문구 용두동 138-27대
15327,동대문구,202783.986642482,553181.154007949,동대문구 용두동 274-1공
15328,동대문구,203415.740168048,553960.719713165,동대문구 제기동 120-234대
15329,동대문구,202123.484286137,552954.12920439,동대문구 신설동 397대
15330,동대문구,202430.363772364,553052.939776882,동대문구 신설동 91-321천
15331,동대문구,202432.063746408,553026.289389914,동대문구 신설동 201-7 도
15332,동대문구,203463.970918782,553721.950604324,동대문구 제기동 853 도
15333,동대문구,203464.301284839,553705.906019164,동대문구 제기동 856도
15334,동대문구,203430.052851226,553713.603222039,동대문구 제기동 856도
15335,동대문구,203359.118887423,553716.547333403,동대문구 제기동 852-1도
15336,동대문구,202467.777741209,553066.373447279,동대문구 용두동 194-4 대
15337,동대문구,205409.321035908,553146.283918656,동대문구 전농동 688-10 학
15338,동대문구,205322.867686018,555209.457422341,동대문구 이문동 288-3도
15339,동대문구,203852.60769453,554675.36949771,동대문구 청량리동 207대
15340,동대문구,204074.532223643,554688.052828397,동대문구 청량리동 산1-192임
15341,동대문구,205511.271312138,555104.014888995,동대문구 이문동 148-19대
15342,동대문구,203761.493022148,554662.042297728,동대문구 청량리동 산1-199임
15343,동대문구,203087.800938041,553164.123690876,동대문구 용두동 892-65대
15344,동대문구,203199.409518707,553196.596805901,동대문구 제기동 892-72철
15345,동대문구,203221.175605234,553167.697789699,동대문구 용두동 1096-2대
15346,동대문구,203754.339640203,554631.86394778,동대문구 청량리동 207대
15347,동대문구,203173.836429629,553688.419754608,동대문구 제기동 1205도
